id,velocity,batteryLevel,orientation,timestamp
9,10.0,85.124344,270.0,1764725728417
2,8.499999,85.12928,70.41019,1764725728417
1,10.0,85.13802,236.44238,1764725728918
5,10.0,85.23053,68.72742,1764725728918
3,10.0,85.13802,0.0,1764725728918
4,10.0,85.082344,269.27277,1764725728918
10,10.0,85.19371,162.66986,1764725728918
7,10.0,85.169014,89.563934,1764725728918
6,10.0,85.20403,96.256165,1764725728918
8,10.0,85.15868,272.8634,1764725728918
9,10.0,85.10435,270.0,1764725728918
2,8.799999,85.11153,70.41016,1764725728918
1,10.0,85.11803,236.44238,1764725729418
5,10.0,85.21053,68.72742,1764725729418
3,10.0,85.11803,0.0,1764725729418
4,10.0,85.06235,269.27277,1764725729418
10,10.0,85.17371,162.66986,1764725729418
7,10.0,85.14902,89.563934,1764725729418
6,10.0,85.18404,96.2561,1764725729418
8,10.0,85.13869,272.8634,1764725729418
9,10.0,85.08435,270.0,1764725729418
2,9.099999,85.09332,70.41025,1764725729418
1,10.0,85.09803,236.44238,1764725729918
5,10.0,85.19054,68.72742,1764725729918
3,10.0,85.09803,0.0,1764725729918
4,10.0,85.04235,269.27277,1764725729918
10,10.0,85.15372,162.66986,1764725729918
7,10.0,85.12902,89.563934,1764725729918
6,10.0,85.16404,96.2561,1764725729918
8,10.0,85.11869,272.8634,1764725729918
9,10.0,85.064354,270.0,1764725729918
2,9.4,85.07468,70.41028,1764725729918
1,10.0,85.07803,236.44238,1764725730419
5,10.0,85.17054,68.72742,1764725730419
3,10.0,85.07803,0.0,1764725730419
4,10.0,85.022354,269.27277,1764725730419
10,10.0,85.13372,162.66986,1764725730419
7,10.0,85.109024,89.563934,1764725730419
6,10.0,85.14404,96.2561,1764725730419
8,10.0,85.098694,272.8634,1764725730419
9,10.0,85.04436,270.0,1764725730419
2,9.7,85.05558,70.41028,1764725730419
1,10.0,85.05804,236.44238,1764725730920
5,10.0,85.15054,68.72742,1764725730920
3,10.0,85.05804,0.0,1764725730920
4,10.0,85.00236,269.27277,1764725730920
10,10.0,85.11372,162.66968,1764725730920
7,10.0,85.08903,89.563934,1764725730920
6,10.0,85.12405,96.256165,1764725730920
8,10.0,85.0787,272.8634,1764725730920
9,10.0,85.02436,270.0,1764725730920
2,10.0,85.03603,70.41016,1764725730920
1,10.0,85.03804,236.44238,1764725731421
5,10.0,85.13055,68.72742,1764725731421
3,10.0,85.03804,0.0,1764725731421
4,10.0,84.98236,269.27277,1764725731421
10,10.0,85.09373,162.66968,1764725731421
7,10.0,85.06903,89.563934,1764725731421
6,10.0,85.10405,96.256165,1764725731421
8,10.0,85.0587,272.8634,1764725731421
9,10.0,85.004364,270.0,1764725731421
2,10.0,85.01604,70.41016,1764725731421
1,10.0,85.01804,236.44238,1764725731922
5,10.0,85.11055,68.727356,1764725731922
3,10.0,85.01804,0.0,1764725731922
4,10.0,84.962364,269.27277,1764725731922
10,10.0,85.07373,162.66986,1764725731922
7,10.0,85.049034,89.563934,1764725731922
6,10.0,85.08405,96.2561,1764725731922
8,10.0,85.038704,272.8634,1764725731922
9,9.7,84.98437,270.0,1764725731922
2,10.0,84.99604,70.41016,1764725731922
1,10.0,84.99805,236.44238,1764725732423
5,10.0,85.09055,68.727356,1764725732423
3,10.0,84.99805,0.0,1764725732423
4,10.0,84.94237,269.27277,1764725732423
10,10.0,85.053734,162.66986,1764725732423
7,10.0,85.02904,89.563934,1764725732423
6,10.0,85.06406,96.256165,1764725732423
8,10.0,85.01871,272.8634,1764725732423
9,9.4,84.96482,270.0,1764725732423
2,10.0,84.97604,70.41016,1764725732423
1,10.0,84.97805,236.44238,1764725732924
5,10.0,85.07056,68.727356,1764725732924
3,10.0,84.97805,0.0,1764725732924
4,10.0,84.92237,269.27277,1764725732924
10,10.0,85.03374,162.66986,1764725732924
7,10.0,85.00904,89.563934,1764725732924
6,10.0,85.04406,96.256165,1764725732924
8,10.0,84.99871,272.8634,1764725732924
9,9.099999,84.945724,270.0,1764725732924
2,10.0,84.95605,70.41016,1764725732924
1,10.0,84.95805,236.44238,1764725733424
5,10.0,85.05056,68.727356,1764725733424
3,10.0,84.95805,0.0,1764725733424
4,10.0,84.902374,269.27277,1764725733424
10,10.0,85.01374,162.66986,1764725733424
7,10.0,84.989044,89.563934,1764725733424
6,10.0,85.02406,96.2561,1764725733424
8,10.0,84.978714,272.8634,1764725733424
9,8.799999,84.92708,270.0,1764725733424
2,10.0,84.93605,70.41016,1764725733424
1,10.0,84.93806,236.44238,1764725733924
5,10.0,85.03056,68.727356,1764725733924
3,10.0,84.93806,0.0,1764725733924
4,10.0,84.88238,269.27283,1764725733924
10,10.0,84.993744,162.66986,1764725733924
7,10.0,84.96905,89.563934,1764725733924
6,10.0,85.00407,96.256165,1764725733924
8,10.0,84.95872,272.8634,1764725733924
9,8.499999,84.908875,270.0,1764725733924
2,10.0,84.91605,70.41016,1764725733924
1,10.0,84.91806,236.44238,1764725734425
5,10.0,85.01057,68.727356,1764725734425
3,10.0,84.91806,0.0,1764725734425
4,10.0,84.86238,269.27277,1764725734425
10,10.0,84.97375,162.66968,1764725734425
7,10.0,84.94905,89.563934,1764725734425
6,10.0,84.98407,96.256165,1764725734425
8,10.0,84.93872,272.8634,1764725734425
9,8.199999,84.89112,270.0,1764725734425
2,10.0,84.89606,70.41016,1764725734425
1,10.0,84.89806,236.44238,1764725734926
5,10.0,84.99057,68.72742,1764725734926
3,10.0,84.89806,0.0,1764725734926
4,10.0,84.842384,269.27277,1764725734926
10,10.0,84.95375,162.66986,1764725734926
7,10.0,84.929054,89.563934,1764725734926
6,10.0,84.96407,96.256165,1764725734926
8,10.0,84.918724,272.8634,1764725734926
9,7.8999987,84.87382,270.0,1764725734926
2,10.0,84.87606,70.41016,1764725734926
1,10.0,84.87807,236.44238,1764725735426
5,10.0,84.97057,68.727356,1764725735426
3,10.0,84.87807,0.0,1764725735426
4,10.0,84.82239,269.27283,1764725735426
10,10.0,84.933754,162.66968,1764725735426
7,10.0,84.90906,89.563934,1764725735426
6,10.0,84.94408,96.2561,1764725735426
8,10.0,84.89873,272.8634,1764725735426
9,8.199999,84.856964,180.0,1764725735426
2,10.0,84.856064,70.41016,1764725735426
1,10.0,84.85807,236.44238,1764725735927
5,10.0,84.95058,68.727356,1764725735927
3,10.0,84.85807,0.0,1764725735927
4,10.0,84.80239,269.27277,1764725735927
10,10.0,84.91376,162.66986,1764725735927
7,10.0,84.88906,89.563934,1764725735927
6,10.0,84.92408,96.2561,1764725735927
8,10.0,84.87873,272.8634,1764725735927
9,8.499999,84.83966,180.0,1764725735927
2,10.0,84.83607,70.41016,1764725735927
1,10.0,84.83807,236.44238,1764725736428
5,10.0,84.93058,68.72742,1764725736428
3,10.0,84.83807,0.0,1764725736428
4,10.0,84.782394,269.27283,1764725736428
10,10.0,84.89376,162.66986,1764725736428
7,10.0,84.869064,89.563934,1764725736428
6,10.0,84.90408,96.256165,1764725736428
8,10.0,84.858734,272.8634,1764725736428
9,8.799999,84.82191,180.0,1764725736428
2,10.0,84.81607,70.41016,1764725736428
1,10.0,84.81808,236.44238,1764725736929
5,10.0,84.91058,68.72742,1764725736929
3,10.0,84.81808,0.0,1764725736929
4,10.0,84.7624,269.27277,1764725736929
10,10.0,84.873764,162.66986,1764725736929
7,10.0,84.84907,89.563934,1764725736929
6,10.0,84.88409,96.2561,1764725736929
8,10.0,84.83874,272.8634,1764725736929
9,9.099999,84.8037,180.0,1764725736929
2,10.0,84.796074,70.41016,1764725736929
1,10.0,84.79808,236.44238,1764725737429
5,10.0,84.89059,68.72742,1764725737429
3,10.0,84.79808,0.0,1764725737429
4,10.0,84.7424,269.27283,1764725737429
10,10.0,84.85377,162.66968,1764725737429
7,10.0,84.82907,89.563934,1764725737429
6,10.0,84.86409,96.2561,1764725737429
8,10.0,84.81874,272.8634,1764725737429
9,9.4,84.78506,180.0,1764725737429
2,10.0,84.77608,70.41025,1764725737429
1,10.0,84.77808,236.44238,1764725737930
5,10.0,84.87059,68.72742,1764725737930
3,10.0,84.77808,0.0,1764725737930
4,10.0,84.722404,269.27277,1764725737930
10,10.0,84.83377,162.66986,1764725737930
7,10.0,84.809074,89.563934,1764725737930
6,10.0,84.84409,96.256134,1764725737930
8,10.0,84.798744,272.8634,1764725737930
9,9.7,84.76596,180.0,1764725737930
2,10.0,84.75608,70.41025,1764725737930
1,10.0,84.75809,236.44238,1764725738430
5,10.0,84.85059,68.72742,1764725738430
3,10.0,84.75809,0.0,1764725738430
4,10.0,84.70241,269.27283,1764725738430
10,10.0,84.813774,162.66986,1764725738430
7,10.0,84.78908,89.563934,1764725738430
6,10.0,84.8241,96.256134,1764725738430
8,10.0,84.77875,272.8634,1764725738430
9,10.0,84.746414,180.0,1764725738430
2,10.0,84.736084,70.41025,1764725738430
1,10.0,84.73809,236.44238,1764725738931
5,10.0,84.8306,68.72742,1764725738931
3,10.0,84.73809,0.0,1764725738931
4,10.0,84.68241,269.27277,1764725738931
10,10.0,84.79378,162.66968,1764725738931
7,10.0,84.76908,89.563934,1764725738931
6,10.0,84.8041,96.2561,1764725738931
8,10.0,84.75875,272.8634,1764725738931
9,10.0,84.72642,180.0,1764725738931
2,10.0,84.71609,70.41025,1764725738931
1,10.0,84.718094,236.44238,1764725739432
5,10.0,84.8106,68.72739,1764725739432
3,10.0,84.718094,0.0,1764725739432
4,10.0,84.662415,269.27277,1764725739432
10,10.0,84.77378,162.66986,1764725739432
7,10.0,84.749084,89.563934,1764725739432
6,10.0,84.7841,96.256134,1764725739432
8,10.0,84.738754,272.8634,1764725739432
9,10.0,84.70642,180.0,1764725739432
2,10.0,84.69609,70.41025,1764725739432
1,10.0,84.6981,236.44232,1764725739932
5,10.0,84.7906,68.72739,1764725739932
3,10.0,84.6981,0.0,1764725739932
4,10.0,84.64242,269.27283,1764725739932
10,10.0,84.753784,162.66986,1764725739932
7,10.0,84.72909,89.563934,1764725739932
6,10.0,84.76411,96.256134,1764725739932
8,10.0,84.71876,272.8634,1764725739932
9,10.0,84.686424,180.0,1764725739932
2,10.0,84.676094,70.41025,1764725739932
1,10.0,84.6781,236.44238,1764725740433
5,10.0,84.77061,68.72742,1764725740433
3,10.0,84.6781,0.0,1764725740433
4,10.0,84.62242,269.27277,1764725740433
10,10.0,84.73379,162.66986,1764725740433
7,10.0,84.70909,89.563934,1764725740433
6,10.0,84.74411,96.256134,1764725740433
8,10.0,84.69876,272.8634,1764725740433
9,10.0,84.66643,180.0,1764725740433
2,10.0,84.6561,70.41025,1764725740433
1,10.0,84.658104,236.44238,1764725740934
5,10.0,84.75061,68.72742,1764725740934
3,10.0,84.658104,0.0,1764725740934
4,10.0,84.602425,269.27283,1764725740934
10,10.0,84.71379,162.66968,1764725740934
7,10.0,84.689095,89.563934,1764725740934
6,10.0,84.72411,96.256134,1764725740934
8,10.0,84.678764,272.8634,1764725740934
9,10.0,84.64643,180.0,1764725740934
2,10.0,84.6361,70.41025,1764725740934
1,10.0,84.63811,236.44238,1764725741434
5,10.0,84.73061,68.72739,1764725741434
3,10.0,84.63811,0.0,1764725741434
4,10.0,84.58243,269.27277,1764725741434
10,10.0,84.693794,162.66968,1764725741434
7,10.0,84.6691,89.563934,1764725741434
6,10.0,84.70412,96.2561,1764725741434
8,10.0,84.65877,272.8634,1764725741434
9,10.0,84.626434,180.0,1764725741434
2,10.0,84.616104,70.41025,1764725741434
1,10.0,84.61811,236.44238,1764725741935
5,10.0,84.71062,68.72739,1764725741935
3,10.0,84.61811,0.0,1764725741935
4,10.0,84.56243,269.27283,1764725741935
10,10.0,84.6738,162.66986,1764725741935
7,10.0,84.6491,89.563934,1764725741935
6,10.0,84.68412,96.256134,1764725741935
8,10.0,84.63877,272.8634,1764725741935
9,10.0,84.60644,180.0,1764725741935
2,10.0,84.59611,70.41025,1764725741935
1,10.0,84.598114,236.44238,1764725742436
5,10.0,84.69062,68.72742,1764725742436
3,10.0,84.598114,0.0,1764725742436
4,10.0,84.542435,269.27277,1764725742436
10,10.0,84.6538,162.66986,1764725742436
7,10.0,84.629105,89.563934,1764725742436
6,10.0,84.66412,96.256134,1764725742436
8,10.0,84.618774,272.8634,1764725742436
9,10.0,84.58644,180.0,1764725742436
2,10.0,84.57611,70.41025,1764725742436
1,9.7,84.57812,236.44238,1764725742936
5,10.0,84.67062,68.72739,1764725742936
3,10.0,84.57812,0.0,1764725742936
4,10.0,84.52244,269.27283,1764725742936
10,10.0,84.633804,162.66986,1764725742936
7,10.0,84.60911,89.563934,1764725742936
6,10.0,84.64413,96.2561,1764725742936
8,10.0,84.59878,272.8634,1764725742936
9,10.0,84.566444,180.0,1764725742936
2,10.0,84.556114,70.41025,1764725742936
1,9.4,84.55857,236.44232,1764725743437
5,9.7,84.65063,68.727356,1764725743437
3,10.0,84.55812,0.0,1764725743437
4,10.0,84.50244,269.27277,1764725743437
10,10.0,84.61381,162.66986,1764725743437
7,10.0,84.58911,89.563934,1764725743437
6,10.0,84.62413,96.2561,1764725743437
8,10.0,84.57878,272.8634,1764725743437
9,10.0,84.54645,180.0,1764725743437
2,10.0,84.53612,70.41025,1764725743437
1,9.099999,84.539474,236.44232,1764725743938
5,9.4,84.63108,68.72742,1764725743938
3,10.0,84.538124,0.0,1764725743938
4,10.0,84.482445,269.27283,1764725743938
10,10.0,84.59381,162.66986,1764725743938
7,10.0,84.569115,89.563934,1764725743938
6,10.0,84.60413,96.2561,1764725743938
8,9.7,84.558784,272.8634,1764725743938
9,10.0,84.52645,180.0,1764725743938
2,10.0,84.51612,70.41025,1764725743938
1,8.799999,84.52083,236.44244,1764725744439
5,9.099999,84.611984,68.72739,1764725744439
3,10.0,84.51813,0.0,1764725744439
4,10.0,84.46245,269.27277,1764725744439
10,10.0,84.573814,162.66986,1764725744439
7,10.0,84.54912,89.563934,1764725744439
6,10.0,84.58414,96.2561,1764725744439
8,9.4,84.53924,272.8634,1764725744439
9,10.0,84.506454,180.0,1764725744439
2,10.0,84.496124,70.41025,1764725744439
1,8.499999,84.502625,236.44232,1764725744940
5,8.799999,84.59334,68.72742,1764725744940
3,10.0,84.49813,0.0,1764725744940
4,10.0,84.44245,269.27277,1764725744940
10,10.0,84.55382,162.66986,1764725744940
7,10.0,84.52912,89.563934,1764725744940
6,10.0,84.56414,96.2561,1764725744940
8,9.099999,84.52014,272.8634,1764725744940
9,10.0,84.48646,180.0,1764725744940
2,10.0,84.47613,70.41025,1764725744940
1,8.199999,84.48487,236.44238,1764725745441
5,8.499999,84.575134,68.72745,1764725745441
3,10.0,84.478134,0.0,1764725745441
4,10.0,84.422455,269.27283,1764725745441
10,10.0,84.53382,162.66992,1764725745441
7,10.0,84.509125,89.563934,1764725745441
6,10.0,84.54414,96.2561,1764725745441
8,8.799999,84.501495,272.8634,1764725745441
9,10.0,84.46646,180.0,1764725745441
2,10.0,84.45613,70.41025,1764725745441
1,7.8999987,84.46757,236.4425,1764725745942
5,8.199999,84.55738,68.727356,1764725745942
3,10.0,84.45814,0.0,1764725745942
4,10.0,84.40246,269.27277,1764725745942
10,10.0,84.513824,162.66992,1764725745942
7,10.0,84.48913,89.563934,1764725745942
6,10.0,84.52415,96.2561,1764725745942
8,8.499999,84.48329,272.8634,1764725745942
9,10.0,84.446465,180.0,1764725745942
2,10.0,84.436134,70.41025,1764725745942
1,8.199999,84.450714,73.11603,1764725746442
5,7.8999987,84.54008,68.72739,1764725746442
3,10.0,84.43814,0.0,1764725746442
4,10.0,84.38246,269.27283,1764725746442
10,10.0,84.49383,162.66992,1764725746442
7,10.0,84.46913,89.563934,1764725746442
6,10.0,84.50415,96.2561,1764725746442
8,8.199999,84.46554,272.8634,1764725746442
9,10.0,84.42647,180.0,1764725746442
2,10.0,84.41614,70.41025,1764725746442
1,8.499999,84.43341,73.11606,1764725746943
5,8.199999,84.523224,243.88977,1764725746943
3,10.0,84.418144,0.0,1764725746943
4,10.0,84.362465,269.27277,1764725746943
10,10.0,84.47383,162.66992,1764725746943
7,10.0,84.449135,89.563934,1764725746943
6,10.0,84.48415,96.2561,1764725746943
8,7.8999987,84.448235,272.8634,1764725746943
9,10.0,84.40647,180.0,1764725746943
2,10.0,84.39614,70.41025,1764725746943
1,8.799999,84.41566,73.11606,1764725747445
5,8.499999,84.50592,243.88971,1764725747445
3,10.0,84.39815,0.0,1764725747445
4,10.0,84.34247,269.27277,1764725747445
10,10.0,84.453835,162.66992,1764725747445
7,10.0,84.42914,89.563934,1764725747445
6,10.0,84.46416,96.2561,1764725747445
8,8.199999,84.43138,97.43872,1764725747445
9,10.0,84.386475,180.0,1764725747445
2,10.0,84.376144,70.41025,1764725747445
1,9.099999,84.39745,73.11606,1764725747946
5,8.799999,84.48817,243.88977,1764725747946
3,10.0,84.37815,0.0,1764725747946
4,10.0,84.32247,269.27283,1764725747946
10,10.0,84.43384,162.66992,1764725747946
7,10.0,84.40914,89.563934,1764725747946
6,10.0,84.44416,96.2561,1764725747946
8,8.499999,84.41408,97.43875,1764725747946
9,10.0,84.36648,180.0,1764725747946
2,10.0,84.35615,70.41025,1764725747946
1,9.4,84.37881,73.11606,1764725748446
5,9.099999,84.46996,243.88971,1764725748446
3,10.0,84.358154,0.0,1764725748446
4,10.0,84.302475,269.27277,1764725748446
10,10.0,84.41384,162.66992,1764725748446
7,10.0,84.389145,89.563934,1764725748446
6,10.0,84.424164,96.2561,1764725748446
8,8.799999,84.396324,97.43872,1764725748446
9,10.0,84.34648,180.0,1764725748446
2,10.0,84.33615,70.41025,1764725748446
1,9.7,84.35971,73.11603,1764725748946
5,9.4,84.45132,243.88977,1764725748946
3,10.0,84.33816,0.0,1764725748946
4,10.0,84.28248,269.27283,1764725748946
10,10.0,84.393845,162.66992,1764725748946
7,10.0,84.36915,89.563934,1764725748946
6,10.0,84.40417,96.2561,1764725748946
8,9.099999,84.37812,97.43875,1764725748946
9,10.0,84.326485,180.0,1764725748946
2,10.0,84.316154,70.41025,1764725748946
1,10.0,84.340164,73.11603,1764725749447
5,9.7,84.43222,243.88977,1764725749447
3,10.0,84.31816,0.0,1764725749447
4,10.0,84.26248,269.27277,1764725749447
10,10.0,84.37385,162.66992,1764725749447
7,10.0,84.34915,89.563934,1764725749447
6,10.0,84.38417,96.2561,1764725749447
8,9.4,84.359474,97.43875,1764725749447
9,10.0,84.30649,180.0,1764725749447
2,10.0,84.29616,70.41025,1764725749447
1,10.0,84.32017,73.11603,1764725749947
5,10.0,84.412674,243.88971,1764725749947
3,10.0,84.298164,0.0,1764725749947
4,10.0,84.242485,269.27283,1764725749947
10,10.0,84.35385,162.66992,1764725749947
7,10.0,84.329155,89.563934,1764725749947
6,10.0,84.364174,96.2561,1764725749947
8,9.7,84.34038,97.43875,1764725749947
9,10.0,84.28649,180.0,1764725749947
2,10.0,84.27616,70.41025,1764725749947
1,10.0,84.30017,73.11603,1764725750447
5,10.0,84.39268,243.88971,1764725750447
3,10.0,84.27817,0.0,1764725750447
4,10.0,84.22249,269.27277,1764725750447
10,10.0,84.333855,162.66992,1764725750447
7,10.0,84.30916,89.563934,1764725750447
6,10.0,84.34418,96.2561,1764725750447
8,10.0,84.32083,97.43875,1764725750447
9,10.0,84.266495,180.0,1764725750447
2,10.0,84.256165,70.41025,1764725750447
1,10.0,84.280174,73.11603,1764725750948
5,10.0,84.37268,243.88977,1764725750948
3,10.0,84.25817,0.0,1764725750948
4,10.0,84.20249,269.27283,1764725750948
10,10.0,84.31386,162.66992,1764725750948
7,10.0,84.28916,89.563934,1764725750948
6,10.0,84.32418,96.2561,1764725750948
8,10.0,84.300835,97.43875,1764725750948
9,10.0,84.2465,180.0,1764725750948
2,10.0,84.23617,70.41025,1764725750948
1,10.0,84.26018,73.11606,1764725751448
5,10.0,84.352684,243.88977,1764725751448
3,10.0,84.238174,0.0,1764725751448
4,10.0,84.182495,269.27283,1764725751448
10,10.0,84.29386,162.66992,1764725751448
7,10.0,84.269165,89.563934,1764725751448
6,10.0,84.304184,96.2561,1764725751448
8,10.0,84.28084,97.43875,1764725751448
9,10.0,84.2265,180.0,1764725751448
2,10.0,84.21617,70.41019,1764725751448
1,10.0,84.24018,73.11606,1764725751948
5,10.0,84.33269,243.88977,1764725751948
3,10.0,84.21818,0.0,1764725751948
4,10.0,84.1625,269.27283,1764725751948
10,10.0,84.273865,162.66992,1764725751948
7,10.0,84.24917,89.563934,1764725751948
6,10.0,84.28419,96.2561,1764725751948
8,10.0,84.26084,97.43872,1764725751948
9,10.0,84.206505,180.0,1764725751948
2,10.0,84.196175,70.41019,1764725751948
1,10.0,84.220184,73.11606,1764725752449
5,10.0,84.31269,243.88971,1764725752449
3,10.0,84.19818,0.0,1764725752449
4,9.7,84.1425,269.27283,1764725752449
10,10.0,84.25387,162.66992,1764725752449
7,10.0,84.22917,89.563934,1764725752449
6,10.0,84.26419,96.2561,1764725752449
8,10.0,84.240845,97.43872,1764725752449
9,10.0,84.18651,180.0,1764725752449
2,10.0,84.17618,70.41019,1764725752449
1,10.0,84.20019,73.11606,1764725752950
5,10.0,84.292694,243.88971,1764725752950
3,10.0,84.178185,0.0,1764725752950
4,9.4,84.122955,269.27277,1764725752950
10,10.0,84.23387,162.66992,1764725752950
7,10.0,84.209175,89.563934,1764725752950
6,10.0,84.244194,96.2561,1764725752950
8,10.0,84.22085,97.43872,1764725752950
9,10.0,84.16651,180.0,1764725752950
2,10.0,84.15618,70.41019,1764725752950
1,10.0,84.18019,73.11606,1764725753450
5,10.0,84.2727,243.88977,1764725753450
3,10.0,84.15819,0.0,1764725753450
4,9.099999,84.10386,269.27283,1764725753450
10,10.0,84.213875,162.66992,1764725753450
7,10.0,84.18918,89.563995,1764725753450
6,10.0,84.2242,96.2561,1764725753450
8,10.0,84.20085,97.43875,1764725753450
9,10.0,84.146515,180.0,1764725753450
2,10.0,84.136185,70.41019,1764725753450
1,10.0,84.160194,73.11606,1764725753951
5,10.0,84.2527,243.88977,1764725753951
3,10.0,84.13819,0.0,1764725753951
4,8.799999,84.08521,269.27277,1764725753951
10,10.0,84.19388,162.66992,1764725753951
7,10.0,84.16918,89.56387,1764725753951
6,10.0,84.2042,96.256165,1764725753951
8,10.0,84.180855,97.43875,1764725753951
9,10.0,84.12652,180.0,1764725753951
2,10.0,84.11619,70.41019,1764725753951
1,10.0,84.1402,73.11606,1764725754452
5,10.0,84.232704,243.88977,1764725754452
3,10.0,84.118195,0.0,1764725754452
4,8.499999,84.06701,269.27283,1764725754452
10,10.0,84.17388,162.66992,1764725754452
7,10.0,84.149185,89.564026,1764725754452
6,10.0,84.184204,96.2561,1764725754452
8,10.0,84.16086,97.43875,1764725754452
9,10.0,84.10652,180.0,1764725754452
2,10.0,84.09619,70.41019,1764725754452
1,10.0,84.1202,73.11606,1764725754953
5,10.0,84.21271,243.88977,1764725754953
3,10.0,84.0982,0.0,1764725754953
4,8.199999,84.049255,269.27277,1764725754953
10,10.0,84.153885,162.66992,1764725754953
7,10.0,84.12919,89.56387,1764725754953
6,10.0,84.16421,96.256165,1764725754953
8,10.0,84.14086,97.43875,1764725754953
9,10.0,84.086525,180.0,1764725754953
2,10.0,84.076195,70.41019,1764725754953
1,10.0,84.100204,73.11606,1764725755454
5,10.0,84.19271,243.88977,1764725755454
3,10.0,84.0782,0.0,1764725755454
4,8.499999,84.03195,92.345215,1764725755454
10,10.0,84.13389,162.66956,1764725755454
7,10.0,84.10919,89.564026,1764725755454
6,10.0,84.14421,96.2561,1764725755454
8,10.0,84.120865,97.43875,1764725755454
9,10.0,84.06653,180.0,1764725755454
2,10.0,84.0562,70.41019,1764725755454
1,10.0,84.08021,73.11606,1764725755955
5,10.0,84.172714,243.88977,1764725755955
3,10.0,84.058205,0.0,1764725755955
4,8.799999,84.0142,92.345215,1764725755955
10,10.0,84.11389,162.66992,1764725755955
7,9.7,84.089195,89.563965,1764725755955
6,10.0,84.124214,96.256165,1764725755955
8,10.0,84.10087,97.43875,1764725755955
9,9.7,84.04653,180.0,1764725755955
2,10.0,84.0362,70.41019,1764725755955
1,10.0,84.06021,73.11606,1764725756456
5,10.0,84.15272,243.88977,1764725756456
3,10.0,84.03821,0.0,1764725756456
4,9.099999,83.995995,92.345215,1764725756456
10,10.0,84.093895,162.66956,1764725756456
7,9.4,84.06965,89.5639,1764725756456
6,10.0,84.10422,96.256165,1764725756456
8,10.0,84.08087,97.43875,1764725756456
9,9.4,84.026985,180.0,1764725756456
2,10.0,84.016205,70.41019,1764725756456
1,10.0,84.040215,73.11606,1764725756957
5,10.0,84.13272,243.88977,1764725756957
3,10.0,84.01821,0.0,1764725756957
4,9.4,83.97735,92.345215,1764725756957
10,10.0,84.0739,162.66956,1764725756957
7,9.099999,84.05055,89.563965,1764725756957
6,10.0,84.08422,96.2561,1764725756957
8,10.0,84.060875,97.43875,1764725756957
9,9.099999,84.00789,180.0,1764725756957
2,10.0,83.99621,70.41019,1764725756957
1,10.0,84.02022,73.11606,1764725757458
5,10.0,84.112724,243.88977,1764725757458
3,10.0,83.998215,0.0,1764725757458
4,9.7,83.95825,92.345215,1764725757458
10,10.0,84.0539,162.66998,1764725757458
7,8.799999,84.031906,89.5639,1764725757458
6,10.0,84.064224,96.256165,1764725757458
8,10.0,84.04088,97.43875,1764725757458
9,8.799999,83.98924,180.0,1764725757458
2,10.0,83.97621,70.41019,1764725757458
1,10.0,84.00022,73.11606,1764725757958
5,10.0,84.09273,243.88977,1764725757958
3,10.0,83.97822,0.0,1764725757958
4,10.0,83.938705,92.345215,1764725757958
10,10.0,84.033905,162.66956,1764725757958
7,8.499999,84.0137,89.563995,1764725757958
6,10.0,84.04423,96.2561,1764725757958
8,10.0,84.02088,97.43875,1764725757958
9,8.499999,83.97104,180.0,1764725757958
2,10.0,83.956215,70.41019,1764725757958
1,10.0,83.980225,73.11606,1764725758459
5,10.0,84.07273,243.88971,1764725758459
3,10.0,83.95822,0.0,1764725758459
4,10.0,83.91871,92.345215,1764725758459
10,10.0,84.01391,162.66956,1764725758459
7,8.199999,83.99595,89.5639,1764725758459
6,10.0,84.02423,96.256165,1764725758459
8,10.0,84.000885,97.43872,1764725758459
9,8.199999,83.953285,180.0,1764725758459
2,10.0,83.93622,70.41019,1764725758459
1,10.0,83.96023,73.11606,1764725758959
5,10.0,84.052734,243.88971,1764725758959
3,10.0,83.938225,0.0,1764725758959
4,10.0,83.89871,92.345215,1764725758959
10,10.0,83.99391,162.66998,1764725758959
7,7.8999987,83.978645,89.563995,1764725758959
6,10.0,84.004234,96.256165,1764725758959
8,10.0,83.98089,97.43875,1764725758959
9,7.8999987,83.93598,180.0,1764725758959
2,10.0,83.91622,70.41019,1764725758959
1,10.0,83.94023,73.11606,1764725759459
5,10.0,84.03274,243.88977,1764725759459
3,10.0,83.91823,0.0,1764725759459
4,10.0,83.878716,92.345215,1764725759459
10,10.0,83.973915,162.66956,1764725759459
7,8.199999,83.96179,58.59195,1764725759459
6,10.0,83.98424,96.2561,1764725759459
8,10.0,83.96089,97.43872,1764725759459
9,8.199999,83.91913,90.0,1764725759459
2,10.0,83.896225,70.41025,1764725759459
1,10.0,83.920235,73.11606,1764725759961
5,10.0,84.01274,243.88971,1764725759961
3,10.0,83.89823,0.0,1764725759961
4,10.0,83.85872,92.345215,1764725759961
10,10.0,83.95392,162.66998,1764725759961
7,8.499999,83.94449,58.59195,1764725759961
6,10.0,83.96424,96.256165,1764725759961
8,10.0,83.940895,97.43875,1764725759961
9,8.499999,83.901825,90.0,1764725759961
2,10.0,83.87623,70.41022,1764725759961
1,10.0,83.90024,73.11606,1764725760462
5,10.0,83.992744,243.88971,1764725760462
3,10.0,83.878235,0.0,1764725760462
4,10.0,83.83872,92.345215,1764725760462
10,10.0,83.93392,162.66956,1764725760462
7,8.799999,83.926735,58.59195,1764725760462
